URLink,Date,Relation,Occasion,ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1396,external,PER-2248,Bikano Baked delight Rakhi Giftpack,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,1140,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/b/g/bgp1713r.jpg,,,,,,,https://www.giftcart.com/catalog/product/view/id/41596/s/bikano-baked-delight-rakhi-giftpack/category/388/,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1397,external,PER-2249,Bikano Meetha chatpata Rakhi Giftpack,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,1200,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/b/g/bgp1712r.jpg,,,,,,,https://www.giftcart.com/catalog/product/view/id/41595/s/bikano-meetha-chatpata-rakhi-giftpack/category/388/,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1398,external,PER-2250,Personalised Happy Rakhi Choco Bar,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,649,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/o/co-cm01gbgt1308-0.jpg,,,,,,,https://www.giftcart.com/personalised-happy-rakhi-chocolate.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1399,external,PER-2251,Elegant Purple Orchids Bouquet,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,999,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/e/x/exdfnp1009.jpg,,,,,,,https://www.giftcart.com/catalog/product/view/id/41149/s/elegant-purple-orchids-bouquet/category/388/,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1400,external,PER-2252,Fashion Me Kami Ni Honi Chahiye Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34564.jpg,,,,,,,https://www.giftcart.com/fashion-me-kami-ni-honi-chahiye-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1401,external,PER-2253,Personalised Ladki Ho To Aisi Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34563.jpg,,,,,,,https://www.giftcart.com/personalised-ladki-ho-to-aisi-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1402,external,PER-2254,Personalised Ladka Ho To Aisa Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34562.jpg,,,,,,,https://www.giftcart.com/personalised-ladka-ho-to-aisa-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1403,external,PER-2255,After Tuesday Even The Week Goes WTF Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34561.jpg,,,,,,,https://www.giftcart.com/after-tuesday-even-the-week-goes-wtf-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1404,external,PER-2256,Tumse Na Ho Paayega Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34560.jpg,,,,,,,https://www.giftcart.com/tumse-na-ho-paayega-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1405,external,PER-2257,Dekh Beta Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34559.jpg,,,,,,,https://www.giftcart.com/dekh-beta-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1406,external,PER-2258,Reason Mat Puch Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34558.jpg,,,,,,,https://www.giftcart.com/reason-mat-puch-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1407,external,PER-2259,Tere Baap Ki Shaadi Hai Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34551.jpg,,,,,,,https://www.giftcart.com/tere-baap-ki-shaadi-hai-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1408,external,PER-2260,Do Ghoot Ander Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34550.jpg,,,,,,,https://www.giftcart.com/do-ghoot-ander-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1409,external,PER-2261,Piyo Or Peene Do Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34547.jpg,,,,,,,https://www.giftcart.com/piyo-or-peene-do-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1410,external,PER-2262,With Great Beard Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34546.jpg,,,,,,,https://www.giftcart.com/with-great-beard-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1411,external,PER-2263,Mooch Nahi To Kuch Nahi Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34545.jpg,,,,,,,https://www.giftcart.com/mooch-nahi-to-kuch-nahi-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1412,external,PER-2264,Load Mat Le Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34544.jpg,,,,,,,https://www.giftcart.com/load-mat-le-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1413,external,PER-2265,Saajan Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34542.jpg,,,,,,,https://www.giftcart.com/saajan-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1414,external,PER-2266,Insaan Ban Jao Bahut Scope Hai Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34540.jpg,,,,,,,https://www.giftcart.com/insaan-ban-jao-bahut-scope-hai-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1415,external,PER-2267,Exam Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34538.jpg,,,,,,,https://www.giftcart.com/exam-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1416,external,PER-2268,Jitna Tera Dimaak Chalta Hai Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34534.jpg,,,,,,,https://www.giftcart.com/jitna-tera-dimaak-chalta-hai-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1417,external,PER-2269,If It Is Not Yours Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34532.jpg,,,,,,,https://www.giftcart.com/if-it-is-not-yours-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1418,external,PER-2270,Just Fart Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34525.jpg,,,,,,,https://www.giftcart.com/just-fart-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1419,external,PER-2271,Frienship Is Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34517.jpg,,,,,,,https://www.giftcart.com/frienship-is-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1420,external,PER-2272,Relationship With Food Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34516.jpg,,,,,,,https://www.giftcart.com/relationship-with-food-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1421,external,PER-2273,30 Years Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34515.jpg,,,,,,,https://www.giftcart.com/30-years-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1422,external,PER-2274,Taj Mahal Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34514.jpg,,,,,,,https://www.giftcart.com/taj-mahal-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1423,external,PER-2275,It All Began In India Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34513.jpg,,,,,,,https://www.giftcart.com/it-all-began-in-idian-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1424,external,PER-2276,Rajasthan Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34512.jpg,,,,,,,https://www.giftcart.com/rajasthan-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1425,external,PER-2277,Hata Sawan Ki Ghata Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34511.jpg,,,,,,,https://www.giftcart.com/hata-sawan-ki-ghata-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1426,external,PER-2278,You Are My Des Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34510.jpg,,,,,,,https://www.giftcart.com/you-are-my-des-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1427,external,PER-2279,Bhains Ki Aankh Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34509.jpg,,,,,,,https://www.giftcart.com/bhains-ki-aankh-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1428,external,PER-2280,Nakalchi Bandar Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34508.jpg,,,,,,,https://www.giftcart.com/nakalchi-bandar-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1429,external,PER-2281,Chillam Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34507.jpg,,,,,,,https://www.giftcart.com/chillam-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1430,external,PER-2282,Pyar Is Unlimited Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34506.jpg,,,,,,,https://www.giftcart.com/pyar-is-unlimited-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1431,external,PER-2283,Bhai Kal Se Sutta Band Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34505.jpg,,,,,,,https://www.giftcart.com/bhai-kal-se-sutta-band-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1432,external,PER-2284,Hum Dum Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34504.jpg,,,,,,,https://www.giftcart.com/hum-dum-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1433,external,PER-2285,Daarubaaz Balma Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34502.jpg,,,,,,,https://www.giftcart.com/daarubaaz-balma-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1434,external,PER-2286,If You Can't Change The Girl Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34501.jpg,,,,,,,https://www.giftcart.com/if-you-can-t-change-the-girl-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1435,external,PER-2287,Mumbai Se Hoon Boss Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34500.jpg,,,,,,,https://www.giftcart.com/mumbai-se-hoon-boss-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1436,external,PER-2288,Pee Gaya Susra Daaru Hamar Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34499.jpg,,,,,,,https://www.giftcart.com/pee-gaya-susra-daaru-hamar-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1437,external,PER-2289,Beta Tumse Na Ho Payega Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34498.jpg,,,,,,,https://www.giftcart.com/beta-tumse-na-ho-payega-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1438,external,PER-2290,Villian Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34496.jpg,,,,,,,https://www.giftcart.com/villian-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1439,external,PER-2291,Mere Babu Ne Khana Khaya Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34495.jpg,,,,,,,https://www.giftcart.com/mere-babu-ne-khana-khaya-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1440,external,PER-2292,Tu 13 Dekh Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34494.jpg,,,,,,,https://www.giftcart.com/tu-13-dekh-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1441,external,PER-2293,Engineering Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34493.jpg,,,,,,,https://www.giftcart.com/engineering-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1442,external,PER-2294,Butter Chicken Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34492.jpg,,,,,,,https://www.giftcart.com/butter-chicken-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1443,external,PER-2295,Chilling Like a Villain Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34491.jpg,,,,,,,https://www.giftcart.com/chilling-like-a-villain-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1444,external,PER-2296,It's Not a Bug Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34490.jpg,,,,,,,https://www.giftcart.com/it-s-not-a-bug-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1445,external,PER-2297,Palat Palat Palat Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34489.jpg,,,,,,,https://www.giftcart.com/palat-palat-palat-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1446,external,PER-2298,Kal Se Daaru Band Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34488.jpg,,,,,,,https://www.giftcart.com/kal-se-daaru-band-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1447,external,PER-2299,Is Your Name WIFI Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34487.jpg,,,,,,,https://www.giftcart.com/is-your-name-wifi-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1448,external,PER-2300,My Favourite Position Is C.E.O Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34486.jpg,,,,,,,https://www.giftcart.com/my-favourite-position-is-c-e-o-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1449,external,PER-2301,Sattar Minute Hai Tumhare Paas Virat Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34485.jpg,,,,,,,https://www.giftcart.com/sattar-minute-hai-tumhare-paas-virat-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1450,external,PER-2302,Mere Paas Funding Hai Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34484.jpg,,,,,,,https://www.giftcart.com/mere-paas-funding-hai-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1451,external,PER-2303,Joint Venture Fan Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34483.jpg,,,,,,,https://www.giftcart.com/joint-venture-fan-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1452,external,PER-2304,LOL Fan Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34482.jpg,,,,,,,https://www.giftcart.com/lol-fan-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1453,external,PER-2305,Sabar Ka Phal Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34481.jpg,,,,,,,https://www.giftcart.com/sabar-ka-phal-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
https://www.giftcart.com/all-gifts/brother.html,29-Jun,Brother,,1454,external,PER-2306,Kiran Beer Mug,1,0,visible,,,,,,,1,,,0,0,,,,,0,,,599,Brother,Best Gifts of Brother,,https://www.giftcart.com/pub/media/catalog/product/cache/3fba745dcec88e97bfe808bedc471260/c/p/cp-cm08gbgt34480.jpg,,,,,,,https://www.giftcart.com/kiran-beer-mug.html,Get it Now,,Product Type,Personalized,1,0
